state,st_id,name,leaid,method,ccd_st_leaid,ccd_name,ccd_sy_end,author_check
ID,305,HIGHLAND JOINT DISTRICT,1601440,st_leaid,305,HIGHLAND JOINT DISTRICT,2024,
ID,312,SHOSHONE JOINT DISTRICT,1602940,st_leaid,312,SHOSHONE JOINT DISTRICT,2024,
ID,314,DIETRICH DISTRICT,1600900,st_leaid,314,DIETRICH DISTRICT,2024,
ID,316,RICHFIELD DISTRICT,1602760,st_leaid,316,RICHFIELD DISTRICT,2024,
ID,321,MADISON DISTRICT,1601920,st_leaid,321,MADISON DISTRICT,2024,
ID,322,SUGAR-SALEM JOINT DISTRICT,1603090,st_leaid,322,SUGAR-SALEM JOINT DISTRICT,2024,
ID,331,MINIDOKA COUNTY JOINT DISTRICT,1602190,st_leaid,331,MINIDOKA COUNTY JOINT DISTRICT,2024,
ID,340,LEWISTON INDEPENDENT DISTRICT,1601860,st_leaid,340,LEWISTON INDEPENDENT DISTRICT,2024,
ID,341,LAPWAI DISTRICT,1601830,st_leaid,341,LAPWAI DISTRICT,2024,
ID,342,CULDESAC JOINT DISTRICT,1600870,st_leaid,342,CULDESAC JOINT DISTRICT,2024,
ID,351,ONEIDA COUNTY DISTRICT,1602490,st_leaid,351,ONEIDA COUNTY DISTRICT,2024,
ID,363,MARSING JOINT DISTRICT,1601980,st_leaid,363,MARSING JOINT DISTRICT,2024,
ID,365,BRUNEAU-GRAND VIEW JOINT SCHOOL DISTRICT,1600450,st_leaid,365,BRUNEAU-GRAND VIEW JOINT SCHOOL DISTRICT,2024,
ID,370,HOMEDALE JOINT DISTRICT,1601470,st_leaid,370,HOMEDALE JOINT DISTRICT,2024,
ID,371,PAYETTE JOINT DISTRICT,1602580,st_leaid,371,PAYETTE JOINT DISTRICT,2024,
ID,372,NEW PLYMOUTH DISTRICT,1602370,st_leaid,372,NEW PLYMOUTH DISTRICT,2024,
ID,373,FRUITLAND DISTRICT,1601140,st_leaid,373,FRUITLAND DISTRICT,2024,
ID,381,AMERICAN FALLS JOINT DISTRICT,1600060,st_leaid,381,AMERICAN FALLS JOINT DISTRICT,2024,
ID,382,ROCKLAND DISTRICT,1602820,st_leaid,382,ROCKLAND DISTRICT,2024,
ID,391,KELLOGG JOINT DISTRICT,1601650,st_leaid,391,KELLOGG JOINT DISTRICT,2024,
ID,392,MULLAN DISTRICT,1602280,st_leaid,392,MULLAN DISTRICT,2024,
ID,393,WALLACE DISTRICT,1603300,st_leaid,393,WALLACE DISTRICT,2024,
ID,401,TETON COUNTY DISTRICT,1603180,st_leaid,401,TETON COUNTY DISTRICT,2024,
ID,411,TWIN FALLS DISTRICT,1603240,st_leaid,411,TWIN FALLS DISTRICT,2024,
ID,412,BUHL JOINT DISTRICT,1600480,st_leaid,412,BUHL JOINT DISTRICT,2024,
ID,413,FILER DISTRICT,1601050,st_leaid,413,FILER DISTRICT,2024,
ID,414,KIMBERLY DISTRICT,1601710,st_leaid,414,KIMBERLY DISTRICT,2024,
ID,415,HANSEN DISTRICT,1601410,st_leaid,415,HANSEN DISTRICT,2024,
ID,417,CASTLEFORD DISTRICT,1600690,st_leaid,417,CASTLEFORD DISTRICT,2024,
ID,418,MURTAUGH JOINT DISTRICT,1602310,st_leaid,418,MURTAUGH JOINT DISTRICT,2024,
ID,421,MCCALL-DONNELLY JOINT SCHOOL DISTRICT,1602030,st_leaid,421,MCCALL-DONNELLY JOINT SCHOOL DISTRICT,2024,
ID,422,CASCADE DISTRICT,1600630,st_leaid,422,CASCADE DISTRICT,2024,
ID,431,WEISER DISTRICT,1603330,st_leaid,431,WEISER DISTRICT,2024,
ID,432,CAMBRIDGE JOINT DISTRICT,1600570,st_leaid,432,CAMBRIDGE JOINT DISTRICT,2024,
ID,433,MIDVALE DISTRICT,1602160,st_leaid,433,MIDVALE DISTRICT,2024,
ID,451,"VICTORY CHARTER SCHOOL, INC.",1600003,st_leaid,451,VICTORY CHARTER SCHOOL INC.,2024,
ID,452,"IDAHO VIRTUAL ACADEMY, INC.",1600004,st_leaid,452,IDAHO VIRTUAL ACADEMY INC.,2024,
ID,453,"IDAHO VIRTUAL HIGH SCHOOL, INC.",1600005,st_leaid,453,IDAHO VIRTUAL HIGH SCHOOL INC.,2024,
ID,455,"COMPASS PUBLIC CHARTER SCHOOL, INC.",1600007,st_leaid,455,COMPASS PUBLIC CHARTER SCHOOL INC.,2024,
ID,457,"INSPIRE ACADEMICS, INC.",1600011,st_leaid,457,INSPIRE ACADEMICS INC.,2024,
ID,458,"LIBERTY CHARTER SCHOOL, INC.",1600012,st_leaid,458,LIBERTY CHARTER SCHOOL INC.,2024,
ID,461,"TAYLOR'S CROSSING PUBLIC CHARTER SCHOOL, INC.",1600015,st_leaid,461,TAYLOR'S CROSSING PUBLIC CHARTER SCHOOL INC.,2024,
ID,462,"XAVIER CHARTER SCHOOL, INC.",1600140,st_leaid,462,XAVIER CHARTER SCHOOL INC.,2024,
ID,463,"VISION CHARTER SCHOOL, INC.",1600141,st_leaid,463,VISION CHARTER SCHOOL INC.,2024,
ID,464,"WHITE PINE CHARTER SCHOOL, INC.",1600142,st_leaid,464,WHITE PINE CHARTER SCHOOL INC.,2024,
ID,465,"NORTH VALLEY ACADEMY, INC.",1600143,st_leaid,465,NORTH VALLEY ACADEMY INC.,2024,
ID,466,"ISUCCEED VIRTUAL HIGH SCHOOL, INC.",1600144,st_leaid,466,ISUCCEED VIRTUAL HIGH SCHOOL INC.,2024,
ID,469,"IDAHO VIRTUAL EDUCATION PARTNERS, INC.",1600148,st_leaid,469,IDAHO VIRTUAL EDUCATION PARTNERS INC.,2024,
ID,470,"THE KOOTENAI BRIDGE ACADEMY, INC.",1600149,st_leaid,470,THE KOOTENAI BRIDGE ACADEMY INC.,2024,
ID,475,"THE SAGE INTERNATIONAL SCHOOL OF BOISE, A PUBLIC CHARTER SCHOOL, INC.",1600156,st_leaid,475,THE SAGE INTERNATIONAL SCHOOL OF BOISE A PUBLIC CHARTER SCH,2024,
ID,476,"ANOTHER CHOICE VIRTUAL CHARTER SCHOOL, INC.",1600155,st_leaid,476,ANOTHER CHOICE VIRTUAL CHARTER SCHOOL INC.,2023,
ID,480,"NORTH IDAHO STEM CHARTER ACADEMY, INC.",1600160,st_leaid,480,NORTH IDAHO STEM CHARTER ACADEMY INC.,2024,
ID,482,"AMERICAN HERITAGE CHARTER SCHOOL, INC.",1600162,st_leaid,482,AMERICAN HERITAGE CHARTER SCHOOL INC.,2024,
ID,485,"IDAHO STEM ACADEMY, INC.",1600169,st_leaid,485,IDAHO STEM ACADEMY INC.,2024,
ID,487,"SANDPOINT CHARTER SCHOOL, INC.",1600165,st_leaid,487,SANDPOINT CHARTER SCHOOL INC.,2024,
ID,489,"IDAHO COLLEGE AND CAREER READINESS ACADEMY, INC.",1600171,st_leaid,489,IDAHO COLLEGE AND CAREER READINESS ACADEMY INC.,2024,
ID,491,"COEUR D'ALENE CHARTER ACADEMY, INC.",1600173,st_leaid,491,COEUR D'ALENE CHARTER ACADEMY INC.,2024,
ID,493,"NORTH STAR CHARTER SCHOOL, INC.",1600174,st_leaid,493,NORTH STAR CHARTER SCHOOL INC.,2024,
ID,496,"GEM PREP: POCATELLO, LLC",1600177,st_leaid,496,GEM PREP: POCATELLO LLC,2024,
ID,497,"PATHWAYS IN EDUCATION - NAMPA, INC.",1600183,st_leaid,497,PATHWAYS IN EDUCATION - NAMPA INC.,2024,
ID,498,"GEM PREP: MERIDIAN, INC.",1600179,st_leaid,498,GEM PREP: MERIDIAN LLC,2024,
ID,513,"PROJECT IMPACT STEM ACADEMY, INC.",1600182,st_leaid,513,PROJECT IMPACT STEM ACADEMY INC.,2024,
ID,523,ELEVATE ACADEMY INC.,1600189,st_leaid,523,ELEVATE ACADEMY INC.,2024,
ID,534,GEM PREP: ONLINE LLC,1600172,st_leaid,534,GEM PREP: ONLINE LLC,2024,
ID,555,CANYON-OWYHEE SCHOOL SERVICE AGENCY (COSSA),1600152,st_leaid,555,CANYON-OWYHEE SCHOOL SERVICE AGENCY (COSSA),2024,
ID,559,"THOMAS JEFFERSON CHARTER SCHOOL, INC.",1600194,st_leaid,559,THOMAS JEFFERSON CHARTER SCHOOL INC.,2024,
ID,560,"ALTURAS PREPARATORY ACADEMY, INC",1600199,st_leaid,560,ALTURAS PREPARATORY ACADEMY INC,2024,
ID,566,CARDINAL ACADEMY INCORPORATED,1600200,st_leaid,566,CARDINAL ACADEMY INCORPORATED,2024,
ID,574,"ELEVATE ACADEMY NORTH, LLC",1600202,st_leaid,574,ELEVATE ACADEMY NORTH LLC,2024,
ID,575,"ELEVATE ACADEMY NAMPA, LLC",1600203,st_leaid,575,ELEVATE ACADEMY NAMPA LLC,2024,
ID,619,"PROMISE ACADEMY, INC",1603515,st_leaid,619,PROMISE ACADEMY INC,2024,
ID,795,"IDAHO ARTS CHARTER SCHOOL, INC.",1600204,st_leaid,795,IDAHO ARTS CHARTER SCHOOL INC.,2024,
ID,796,"GEM PREP: NAMPA, LLC",1600205,st_leaid,796,GEM PREP: NAMPA LLC,2024,
IL,01-001-0010-26,Payson CUSD 1,1730990,st_leaid,01-001-0010-26,Payson CUSD 1,2024,
IL,01-001-0020-26,Liberty CUSD 2,1722770,st_leaid,01-001-0020-26,Liberty CUSD 2,2024,
IL,01-001-0030-26,Central CUSD 3,1708220,st_leaid,01-001-0030-26,Central CUSD 3,2024,
IL,01-001-0040-26,CUSD 4,1725590,st_leaid,01-001-0040-26,CUSD 4,2024,
IL,01-001-1720-22,Quincy SD 172,1733000,st_leaid,01-001-1720-22,Quincy SD 172,2024,
IL,01-005-0010-26,Brown County CUSD 1,1727300,st_leaid,01-005-0010-26,Brown County CUSD 1,2024,
IL,01-009-0150-26,Beardstown CUSD 15,1705310,st_leaid,01-009-0150-26,Beardstown CUSD 15,2024,
IL,01-009-0640-26,Virginia CUSD 64,1740410,st_leaid,01-009-0640-26,Virginia CUSD 64,2024,
IL,01-009-2620-26,A-C Central CUSD 262,1700105,st_leaid,01-009-2620-26,A-C Central CUSD 262,2024,
IL,01-069-0010-26,Franklin CUSD 1,1715750,st_leaid,01-069-0010-26,Franklin CUSD 1,2024,
IL,01-069-0060-26,Waverly CUSD 6,1741280,st_leaid,01-069-0060-26,Waverly CUSD 6,2024,
IL,01-069-0110-26,Meredosia-Chambersburg CUSD 11,1725680,st_leaid,01-069-0110-26,Meredosia-Chambersburg CUSD 11,2024,
IL,01-069-0270-26,Triopia CUSD 27,1710830,st_leaid,01-069-0270-26,Triopia CUSD 27,2024,
IL,01-069-1170-22,Jacksonville SD 117,1720280,st_leaid,01-069-1170-22,Jacksonville SD 117,2024,
IL,01-075-0030-26,Pleasant Hill CUSD 3,1731890,st_leaid,01-075-0030-26,Pleasant Hill CUSD 3,2024,
IL,01-075-0040-26,Griggsville-Perry CUSD 4,1717790,st_leaid,01-075-0040-26,Griggsville-Perry CUSD 4,2024,
IL,01-075-0100-26,Pikeland CUSD 10,1731710,st_leaid,01-075-0100-26,Pikeland CUSD 10,2024,
IL,01-075-0120-26,Western CUSD 12,1701387,st_leaid,01-075-0120-26,Western CUSD 12,2024,
IL,01-086-0010-26,Winchester CUSD 1,1742660,st_leaid,01-086-0010-26,Winchester CUSD 1,2024,
IL,01-086-0020-26,Scott-Morgan CUSD 2,1706600,st_leaid,01-086-0020-26,Scott-Morgan CUSD 2,2024,
IL,03-003-0010-26,Mulberry Grove CUSD 1,1727450,st_leaid,03-003-0010-26,Mulberry Grove CUSD 1,2024,
IL,03-003-0020-26,Bond County CUSD 2,1717730,st_leaid,03-003-0020-26,Bond County CUSD 2,2024,
IL,03-011-0010-26,Morrisonville CUSD 1,1726760,st_leaid,03-011-0010-26,Morrisonville CUSD 1,2024,
IL,03-011-0030-26,Taylorville CUSD 3,1738700,st_leaid,03-011-0030-26,Taylorville CUSD 3,2024,
IL,03-011-0040-26,Edinburg CUSD 4,1713410,st_leaid,03-011-0040-26,Edinburg CUSD 4,2024,
IL,03-011-0080-26,Pana CUSD 8,1730630,st_leaid,03-011-0080-26,Pana CUSD 8,2024,
IL,03-011-0140-24,South Fork SD 14,1736640,st_leaid,03-011-0140-24,South Fork SD 14,2024,
IL,03-025-0100-26,Altamont CUSD 10,1703510,st_leaid,03-025-0100-26,Altamont CUSD 10,2024,
IL,03-025-0200-26,Beecher City CUSD 20,1705460,st_leaid,03-025-0200-26,Beecher City CUSD 20,2024,
IL,03-025-0300-26,Dieterich CUSD 30,1712240,st_leaid,03-025-0300-26,Dieterich CUSD 30,2024,
IL,03-025-0400-26,Effingham CUSD 40,1713560,st_leaid,03-025-0400-26,Effingham CUSD 40,2024,
IL,03-025-0500-26,Teutopolis CUSD 50,1738760,st_leaid,03-025-0500-26,Teutopolis CUSD 50,2024,
IL,03-026-2010-26,Brownstown CUSD 201,1707440,st_leaid,03-026-2010-26,Brownstown CUSD 201,2024,
IL,03-026-2020-26,St Elmo CUSD 202,1737230,st_leaid,03-026-2020-26,St Elmo CUSD 202,2024,
IL,03-026-2030-26,Vandalia CUSD 203,1740140,st_leaid,03-026-2030-26,Vandalia CUSD 203,2024,
IL,03-026-2040-26,Ramsey CUSD 204,1733090,st_leaid,03-026-2040-26,Ramsey CUSD 204,2024,
IL,03-068-0020-26,Panhandle CUSD 2,1730660,st_leaid,03-068-0020-26,Panhandle CUSD 2,2024,
IL,03-068-0030-26,Hillsboro CUSD 3,1719200,st_leaid,03-068-0030-26,Hillsboro CUSD 3,2024,
IL,03-068-0120-26,Litchfield CUSD 12,1723250,st_leaid,03-068-0120-26,Litchfield CUSD 12,2024,
IL,03-068-0220-26,Nokomis CUSD 22,1728560,st_leaid,03-068-0220-26,Nokomis CUSD 22,2024,
IL,04-004-1000-26,Belvidere CUSD 100,1705790,st_leaid,04-004-1000-26,Belvidere CUSD 100,2024,
IL,04-004-2000-26,North Boone CUSD 200,1728700,st_leaid,04-004-2000-26,North Boone CUSD 200,2024,
IL,04-101-1220-22,Harlem UD 122,1718240,st_leaid,04-101-1220-22,Harlem UD 122,2024,
IL,04-101-1310-04,Kinnikinnick CCSD 131,1721180,st_leaid,04-101-1310-04,Kinnikinnick CCSD 131,2024,
IL,04-101-1330-04,Prairie Hill CCSD 133,1732550,st_leaid,04-101-1330-04,Prairie Hill CCSD 133,2024,
IL,04-101-1340-04,Shirland CCSD 134,1736240,st_leaid,04-101-1340-04,Shirland CCSD 134,2024,
IL,04-101-1400-04,Rockton SD 140,1734540,st_leaid,04-101-1400-04,Rockton SD 140,2024,
IL,04-101-2050-25,Rockford SD 205,1734510,st_leaid,04-101-2050-25,Rockford SD 205,2024,
IL,04-101-2070-16,Hononegah CHD 207,1719620,st_leaid,04-101-2070-16,Hononegah CHD 207,2024,
IL,04-101-3200-26,County of Winnebago SD 320,1736600,st_leaid,04-101-3200-26,County of Winnebago SD 320,2024,
IL,04-101-3210-26,Pecatonica CUSD 321,1731050,st_leaid,04-101-3210-26,Pecatonica CUSD 321,2024,
IL,04-101-3220-26,Durand CUSD 322,1712810,st_leaid,04-101-3220-26,Durand CUSD 322,2024,
IL,04-101-3230-26,Winnebago CUSD 323,1742790,st_leaid,04-101-3230-26,Winnebago CUSD 323,2024,
IL,05-016-0150-04,Palatine CCSD 15,1730420,st_leaid,05-016-0150-04,Palatine CCSD 15,2024,
IL,05-016-0210-04,Wheeling CCSD 21,1742210,st_leaid,05-016-0210-04,Wheeling CCSD 21,2024,
IL,05-016-0230-02,Prospect Heights SD 23,1732850,st_leaid,05-016-0230-02,Prospect Heights SD 23,2024,
IL,05-016-0250-02,Arlington Heights SD 25,1704140,st_leaid,05-016-0250-02,Arlington Heights SD 25,2024,
IL,05-016-0260-02,River Trails SD 26,1733870,st_leaid,05-016-0260-02,River Trails SD 26,2024,
IL,05-016-0270-02,Northbrook ESD 27,1717850,st_leaid,05-016-0270-02,Northbrook ESD 27,2024,
IL,05-016-0280-02,Northbrook SD 28,1728980,st_leaid,05-016-0280-02,Northbrook SD 28,2024,
IL,05-016-0290-02,Sunset Ridge SD 29,1738400,st_leaid,05-016-0290-02,Sunset Ridge SD 29,2024,
IL,05-016-0300-02,Northbrook/Glenview SD 30,1724420,st_leaid,05-016-0300-02,Northbrook/Glenview SD 30,2024,
IL,05-016-0310-02,West Northfield SD 31,1741700,st_leaid,05-016-0310-02,West Northfield SD 31,2024,
IL,05-016-0340-04,Glenview CCSD 34,1716920,st_leaid,05-016-0340-04,Glenview CCSD 34,2024,
IL,05-016-0350-02,Glencoe SD 35,1716860,st_leaid,05-016-0350-02,Glencoe SD 35,2024,
IL,05-016-0360-02,Winnetka SD 36,1742840,st_leaid,05-016-0360-02,Winnetka SD 36,2024,
IL,05-016-0370-02,Avoca SD 37,1704800,st_leaid,05-016-0370-02,Avoca SD 37,2024,
IL,05-016-0380-02,Kenilworth SD 38,1720970,st_leaid,05-016-0380-02,Kenilworth SD 38,2024,
IL,05-016-0390-02,Wilmette SD 39,1742600,st_leaid,05-016-0390-02,Wilmette SD 39,2024,
IL,05-016-0540-04,Schaumburg CCSD 54,1734740,st_leaid,05-016-0540-04,Schaumburg CCSD 54,2024,
IL,05-016-0570-02,Mount Prospect SD 57,1727210,st_leaid,05-016-0570-02,Mount Prospect SD 57,2024,
IL,05-016-0590-04,Comm Cons SD 59,1713770,st_leaid,05-016-0590-04,Comm Cons SD 59,2024,
IL,05-016-0620-04,CCSD 62,1712120,st_leaid,05-016-0620-04,CCSD 62,2024,
IL,05-016-0630-02,East Maine SD 63,1713140,st_leaid,05-016-0630-02,East Maine SD 63,2024,
IL,05-016-0640-04,Park Ridge CCSD 64,1730840,st_leaid,05-016-0640-04,Park Ridge CCSD 64,2024,
IL,05-016-0650-04,Evanston CCSD 65,1714460,st_leaid,05-016-0650-04,Evanston CCSD 65,2024,
IL,05-016-0670-02,Golf ESD 67,1726820,st_leaid,05-016-0670-02,Golf ESD 67,2024,
IL,05-016-0680-02,Skokie SD 68,1736450,st_leaid,05-016-0680-02,Skokie SD 68,2024,
IL,05-016-0690-02,Skokie SD 69,1736480,st_leaid,05-016-0690-02,Skokie SD 69,2024,
IL,05-016-0700-02,Morton Grove SD 70,1726850,st_leaid,05-016-0700-02,Morton Grove SD 70,2024,
IL,05-016-0710-02,Niles ESD 71,1728500,st_leaid,05-016-0710-02,Niles ESD 71,2024,
IL,05-016-0720-02,Fairview SD 72,1714820,st_leaid,05-016-0720-02,Fairview SD 72,2024,
IL,05-016-0730-02,East Prairie SD 73,1713260,st_leaid,05-016-0730-02,East Prairie SD 73,2024,
IL,05-016-0735-02,Skokie SD 73-5,1710380,st_leaid,05-016-0735-02,Skokie SD 73-5,2024,
IL,05-016-0740-02,Lincolnwood SD 74,1723100,st_leaid,05-016-0740-02,Lincolnwood SD 74,2024,
IL,05-016-2020-17,Evanston Twp HSD 202,1714490,st_leaid,05-016-2020-17,Evanston Twp HSD 202,2024,
IL,05-016-2030-17,New Trier Twp HSD 203,1728200,st_leaid,05-016-2030-17,New Trier Twp HSD 203,2024,
IL,05-016-2070-17,Maine Township HSD 207,1724090,st_leaid,05-016-2070-17,Maine Township HSD 207,2024,
IL,05-016-2110-17,Township HSD 211,1730450,st_leaid,05-016-2110-17,Township HSD 211,2024,
IL,05-016-2140-17,Township HSD 214,1704170,st_leaid,05-016-2140-17,Township HSD 214,2024,
IL,05-016-2190-17,Niles Twp HSD 219,1728530,st_leaid,05-016-2190-17,Niles Twp HSD 219,2024,
IL,05-016-2250-17,Glenbrook HSD 225,1729010,st_leaid,05-016-2250-17,Glenbrook HSD 225,2024,
IL,06-016-0780-02,Rosemont ESD 78,1734770,st_leaid,06-016-0780-02,Rosemont ESD 78,2024,
IL,06-016-0790-02,Pennoyer SD 79,1731200,st_leaid,06-016-0790-02,Pennoyer SD 79,2024,
IL,06-016-0800-02,Norridge SD 80,1728650,st_leaid,06-016-0800-02,Norridge SD 80,2024,
IL,06-016-0810-02,Schiller Park SD 81,1735640,st_leaid,06-016-0810-02,Schiller Park SD 81,2024,
IL,06-016-0830-02,Mannheim SD 83,1724330,st_leaid,06-016-0830-02,Mannheim SD 83,2024,
IL,06-016-0840-02,Franklin Park SD 84,1715780,st_leaid,06-016-0840-02,Franklin Park SD 84,2024,
IL,06-016-0845-02,Rhodes SD 84-5,1733390,st_leaid,06-016-0845-02,Rhodes SD 84-5,2024,
IL,06-016-0855-02,River Grove SD 85-5,1733840,st_leaid,06-016-0855-02,River Grove SD 85-5,2024,
IL,06-016-0860-02,Union Ridge SD 86,1739780,st_leaid,06-016-0860-02,Union Ridge SD 86,2024,
IL,06-016-0870-02,Berkeley SD 87,1706000,st_leaid,06-016-0870-02,Berkeley SD 87,2024,
IL,06-016-0880-02,Bellwood SD 88,1705760,st_leaid,06-016-0880-02,Bellwood SD 88,2024,
IL,06-016-0890-02,Maywood-Melrose Park-Broadview 89,1725110,st_leaid,06-016-0890-02,Maywood-Melrose Park-Broadview 89,2024,
IL,06-016-0900-02,River Forest SD 90,1733810,st_leaid,06-016-0900-02,River Forest SD 90,2024,
IL,06-016-0910-02,Forest Park SD 91,1715450,st_leaid,06-016-0910-02,Forest Park SD 91,2024,
IL,06-016-0920-02,Lindop SD 92,1713440,st_leaid,06-016-0920-02,Lindop SD 92,2024,
IL,06-016-0925-02,Westchester SD 92-5,1741790,st_leaid,06-016-0925-02,Westchester SD 92-5,2024,
IL,06-016-0930-02,Hillside SD 93,1719230,st_leaid,06-016-0930-02,Hillside SD 93,2024,
IL,06-016-0940-02,Komarek SD 94,1721420,st_leaid,06-016-0940-02,Komarek SD 94,2024,
IL,06-016-0950-02,Brookfield Lagrange Park SD 95,1707320,st_leaid,06-016-0950-02,Brookfield Lagrange Park SD 95,2024,
IL,06-016-0960-02,Riverside SD 96,1733990,st_leaid,06-016-0960-02,Riverside SD 96,2024,
IL,06-016-0970-02,Oak Park ESD 97,1729250,st_leaid,06-016-0970-02,Oak Park ESD 97,2024,
IL,06-016-0980-02,Berwyn North SD 98,1706060,st_leaid,06-016-0980-02,Berwyn North SD 98,2024,
IL,06-016-0990-02,Cicero SD 99,1710200,st_leaid,06-016-0990-02,Cicero SD 99,2024,
IL,06-016-1000-02,Berwyn South SD 100,1706090,st_leaid,06-016-1000-02,Berwyn South SD 100,2024,
IL,06-016-1010-02,Western Springs SD 101,1741820,st_leaid,06-016-1010-02,Western Springs SD 101,2024,
IL,06-016-1020-02,La Grange SD 102,1721600,st_leaid,06-016-1020-02,La Grange SD 102,2024,
IL,06-016-1030-02,Lyons SD 103,1723850,st_leaid,06-016-1030-02,Lyons SD 103,2024,
IL,06-016-1050-02,La Grange SD 105 South,1721630,st_leaid,06-016-1050-02,La Grange SD 105 South,2024,
IL,06-016-1060-02,LaGrange Highlands SD 106,1719110,st_leaid,06-016-1060-02,LaGrange Highlands SD 106,2024,
IL,06-016-1070-02,Pleasantdale SD 107,1732040,st_leaid,06-016-1070-02,Pleasantdale SD 107,2024,
IL,06-016-2000-13,Oak Park - River Forest SD 200,1729280,st_leaid,06-016-2000-13,Oak Park - River Forest SD 200,2024,
IL,06-016-2010-17,J S Morton HSD 201,1726880,st_leaid,06-016-2010-17,J S Morton HSD 201,2024,
IL,06-016-2040-17,Lyons Twp HSD 204,1723880,st_leaid,06-016-2040-17,Lyons Twp HSD 204,2024,
IL,06-016-2080-17,Riverside-Brookfield Twp SD 208,1734020,st_leaid,06-016-2080-17,Riverside-Brookfield Twp SD 208,2024,
IL,06-016-2090-17,Proviso Twp HSD 209,1732910,st_leaid,06-016-2090-17,Proviso Twp HSD 209,2024,
IL,06-016-2120-16,Leyden CHSD 212,1722740,st_leaid,06-016-2120-16,Leyden CHSD 212,2024,
IL,06-016-2340-16,Ridgewood CHSD 234,1733720,st_leaid,06-016-2340-16,Ridgewood CHSD 234,2024,
IL,06-016-4010-26,Elmwood Park CUSD 401,1714100,st_leaid,06-016-4010-26,Elmwood Park CUSD 401,2024,
IL,07-016-1040-02,Summit SD 104,1704050,st_leaid,07-016-1040-02,Summit SD 104,2024,
IL,07-016-1080-02,Willow Springs SD 108,1742570,st_leaid,07-016-1080-02,Willow Springs SD 108,2024,
IL,07-016-1090-02,Indian Springs SD 109,1707170,st_leaid,07-016-1090-02,Indian Springs SD 109,2024,
IL,07-016-1100-02,Central Stickney SD 110,1737860,st_leaid,07-016-1100-02,Central Stickney SD 110,2024,
IL,07-016-1110-02,Burbank SD 111,1736810,st_leaid,07-016-1110-02,Burbank SD 111,2024,
IL,07-016-113A-02,Lemont-Bromberek CSD 113A,1707290,st_leaid,07-016-113A-02,Lemont-Bromberek CSD 113A,2024,
IL,07-016-1170-02,North Palos SD 117,1728890,st_leaid,07-016-1170-02,North Palos SD 117,2024,
